log_id,case_id,sop_id,step_no,step_name,executed_by,timestamp,expected_duration_min,actual_duration_min,deviation_flag,deviation_type,risk_level
2020,LN-2026135,SOP-LU-001,8,Automated Credit Scoring,M.Khan,2026-07-21 23:33:00,5,5,False,None,Medium
2021,LN-2026135,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-07-22 00:24:00,30,35,False,None,High
2022,LN-2026135,SOP-LU-001,10,Conditional Approval Decision,P.Nair,2026-07-22 00:59:00,15,16,False,None,Medium
2023,LN-2026135,SOP-LU-001,11,Document Stipulation Collection,K.Menon,2026-07-22 01:17:00,20,17,False,None,Low
2024,LN-2026135,SOP-LU-001,12,Final Compliance Sign-off,N.Bose,2026-07-22 01:31:00,15,12,False,None,High
2025,LN-2026135,SOP-LU-001,13,Final Approval & Booking,N.Bose,2026-07-22 01:59:00,10,10,False,None,Medium
2026,LN-2026135,SOP-LU-001,14,Disbursement Instruction,T.Sharma,2026-07-22 02:10:00,10,9,False,None,Medium
2027,LN-2026135,SOP-LU-001,15,Post-Disbursement Audit Tagging,R.Das,2026-07-22 02:22:00,5,6,False,None,Low
2028,LN-2026136,SOP-LU-001,1,Application Intake,M.Khan,2026-07-18 15:16:00,10,7,False,None,Low
2029,LN-2026136,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-07-18 15:54:00,20,20,False,None,High
2030,LN-2026136,SOP-LU-001,3,Credit Bureau Pull,K.Menon,2026-07-18 16:15:00,15,12,True,Documentation Missing,Medium
2031,LN-2026136,SOP-LU-001,4,Income & Employment Verification,N.Bose,2026-07-18 16:42:00,25,19,False,None,Medium
2032,LN-2026136,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-07-18 17:03:00,10,12,False,None,Medium
2033,LN-2026136,SOP-LU-001,6,Collateral Valuation,R.Das,2026-07-18 17:57:00,45,37,False,None,High
2034,LN-2026136,SOP-LU-001,7,Fraud Risk Screening,J.Pillai,2026-07-18 18:25:00,15,12,False,None,High
2035,LN-2026136,SOP-LU-001,8,Automated Credit Scoring,V.Reddy,2026-07-18 18:35:00,5,5,False,None,Medium
2036,LN-2026136,SOP-LU-001,9,Manual Underwriting Review,J.Pillai,2026-07-18 19:01:00,30,21,False,None,High
2037,LN-2026136,SOP-LU-001,10,Conditional Approval Decision,P.Nair,2026-07-18 19:22:00,15,19,False,None,Medium
2038,LN-2026136,SOP-LU-001,11,Document Stipulation Collection,V.Reddy,2026-07-18 19:57:00,20,22,False,None,Low
2039,LN-2026136,SOP-LU-001,12,Final Compliance Sign-off,J.Pillai,2026-07-18 20:14:00,15,14,False,None,High
2040,LN-2026136,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-07-18 20:39:00,10,9,False,None,Medium
2041,LN-2026136,SOP-LU-001,14,Disbursement Instruction,M.Khan,2026-07-18 20:59:00,10,9,True,Step Skipped,Medium
2042,LN-2026136,SOP-LU-001,15,Post-Disbursement Audit Tagging,P.Nair,2026-07-18 21:06:00,5,4,False,None,Low
2043,LN-2026137,SOP-LU-001,1,Application Intake,T.Sharma,2026-06-19 11:23:00,10,13,False,None,Low
2044,LN-2026137,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-06-19 11:52:00,20,20,False,None,High
2045,LN-2026137,SOP-LU-001,3,Credit Bureau Pull,R.Das,2026-06-19 12:12:00,15,13,False,None,Medium
2046,LN-2026137,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-06-19 12:49:00,25,29,False,None,Medium
2047,LN-2026137,SOP-LU-001,5,Debt-to-Income Calculation,T.Sharma,2026-06-19 13:01:00,10,7,False,None,Medium
2048,LN-2026137,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-06-19 13:54:00,45,35,True,Order Swapped,High
2049,LN-2026137,SOP-LU-001,7,Fraud Risk Screening,P.Nair,2026-06-19 14:21:00,15,14,False,None,High
2050,LN-2026137,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-06-19 14:27:00,5,4,False,None,Medium
2051,LN-2026137,SOP-LU-001,9,Manual Underwriting Review,P.Nair,2026-06-19 15:06:00,30,29,True,Approval Bypassed,High
2052,LN-2026137,SOP-LU-001,10,Conditional Approval Decision,P.Nair,2026-06-19 15:28:00,15,16,False,None,Medium
2053,LN-2026137,SOP-LU-001,11,Document Stipulation Collection,P.Nair,2026-06-19 15:56:00,20,17,False,None,Low
2054,LN-2026137,SOP-LU-001,12,Final Compliance Sign-off,P.Nair,2026-06-19 16:15:00,15,14,False,None,High
2055,LN-2026137,SOP-LU-001,13,Final Approval & Booking,P.Nair,2026-06-19 16:43:00,10,9,True,Tool Substitution,Medium
2056,LN-2026137,SOP-LU-001,14,Disbursement Instruction,T.Sharma,2026-06-19 17:05:00,10,7,False,None,Medium
2057,LN-2026137,SOP-LU-001,15,Post-Disbursement Audit Tagging,K.Menon,2026-06-19 17:22:00,5,5,True,Step Skipped,Low
2058,LN-2026138,SOP-LU-001,1,Application Intake,J.Pillai,2026-08-01 22:24:00,10,10,False,None,Low
2059,LN-2026138,SOP-LU-001,2,KYC & Identity Verification,N.Bose,2026-08-01 22:55:00,20,15,True,Tool Substitution,High
2060,LN-2026138,SOP-LU-001,3,Credit Bureau Pull,V.Reddy,2026-08-01 23:22:00,15,12,False,None,Medium
2061,LN-2026138,SOP-LU-001,4,Income & Employment Verification,T.Sharma,2026-08-02 00:08:00,25,28,False,None,Medium
2062,LN-2026138,SOP-LU-001,5,Debt-to-Income Calculation,J.Pillai,2026-08-02 00:33:00,10,9,False,None,Medium
2063,LN-2026138,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-08-02 01:32:00,45,46,False,None,High
2064,LN-2026138,SOP-LU-001,7,Fraud Risk Screening,N.Bose,2026-08-02 02:00:00,15,15,True,Tool Substitution,High
2065,LN-2026138,SOP-LU-001,8,Automated Credit Scoring,P.Nair,2026-08-02 02:09:00,5,5,False,None,Medium
2066,LN-2026138,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-08-02 02:46:00,30,31,False,None,High
2067,LN-2026138,SOP-LU-001,10,Conditional Approval Decision,M.Khan,2026-08-02 03:18:00,15,15,True,Tool Substitution,Medium
2068,LN-2026138,SOP-LU-001,11,Document Stipulation Collection,N.Bose,2026-08-02 03:52:00,20,20,False,None,Low
2069,LN-2026138,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-08-02 04:14:00,15,20,True,Extra Manual Step Added,High
2070,LN-2026138,SOP-LU-001,13,Final Approval & Booking,S.Iyer,2026-08-02 04:30:00,10,13,False,None,Medium
2071,LN-2026138,SOP-LU-001,14,Disbursement Instruction,K.Menon,2026-08-02 04:45:00,10,8,False,None,Medium
2072,LN-2026138,SOP-LU-001,15,Post-Disbursement Audit Tagging,V.Reddy,2026-08-02 04:57:00,5,4,False,None,Low
2073,LN-2026139,SOP-LU-001,1,Application Intake,K.Menon,2026-08-01 18:16:00,10,9,True,Documentation Missing,Low
2074,LN-2026139,SOP-LU-001,2,KYC & Identity Verification,J.Pillai,2026-08-01 18:46:00,20,21,False,None,High
2075,LN-2026139,SOP-LU-001,3,Credit Bureau Pull,S.Iyer,2026-08-01 19:09:00,15,15,False,None,Medium
2076,LN-2026139,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-08-01 19:38:00,25,25,False,None,Medium
2077,LN-2026139,SOP-LU-001,5,Debt-to-Income Calculation,J.Pillai,2026-08-01 20:03:00,10,12,False,None,Medium
2078,LN-2026139,SOP-LU-001,6,Collateral Valuation,S.Iyer,2026-08-01 21:04:00,45,53,False,None,High
2079,LN-2026139,SOP-LU-001,7,Fraud Risk Screening,P.Nair,2026-08-01 21:27:00,15,14,False,None,High
2080,LN-2026139,SOP-LU-001,8,Automated Credit Scoring,T.Sharma,2026-08-01 21:42:00,5,4,False,None,Medium
2081,LN-2026139,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-08-01 22:20:00,30,34,False,None,High
2082,LN-2026139,SOP-LU-001,10,Conditional Approval Decision,S.Iyer,2026-08-01 22:43:00,15,18,False,None,Medium
2083,LN-2026139,SOP-LU-001,11,Document Stipulation Collection,J.Pillai,2026-08-01 23:13:00,20,27,False,None,Low
2084,LN-2026139,SOP-LU-001,12,Final Compliance Sign-off,K.Menon,2026-08-01 23:44:00,15,15,False,None,High
2085,LN-2026139,SOP-LU-001,14,Disbursement Instruction,P.Nair,2026-08-02 00:09:00,10,10,False,None,Medium
2086,LN-2026139,SOP-LU-001,13,Final Approval & Booking,M.Khan,2026-08-02 00:22:00,10,10,False,None,Medium
2087,LN-2026139,SOP-LU-001,15,Post-Disbursement Audit Tagging,S.Iyer,2026-08-02 00:44:00,5,5,True,Tool Substitution,Low
2088,LN-2026140,SOP-LU-001,1,Application Intake,N.Bose,2026-06-13 15:29:00,10,11,False,None,Low
2089,LN-2026140,SOP-LU-001,2,KYC & Identity Verification,T.Sharma,2026-06-13 16:06:00,20,22,False,None,High
2090,LN-2026140,SOP-LU-001,3,Credit Bureau Pull,R.Das,2026-06-13 16:35:00,15,14,False,None,Medium
2091,LN-2026140,SOP-LU-001,4,Income & Employment Verification,J.Pillai,2026-06-13 17:04:00,25,25,False,None,Medium
2092,LN-2026140,SOP-LU-001,5,Debt-to-Income Calculation,S.Iyer,2026-06-13 17:22:00,10,10,True,Step Skipped,Medium
2093,LN-2026140,SOP-LU-001,6,Collateral Valuation,R.Das,2026-06-13 18:26:00,45,51,True,Tool Substitution,High
2094,LN-2026140,SOP-LU-001,7,Fraud Risk Screening,K.Menon,2026-06-13 18:53:00,15,18,False,None,High
2095,LN-2026140,SOP-LU-001,8,Automated Credit Scoring,T.Sharma,2026-06-13 18:59:00,5,4,False,None,Medium
2096,LN-2026140,SOP-LU-001,10,Conditional Approval Decision,T.Sharma,2026-06-13 19:29:00,15,15,False,None,Medium
2097,LN-2026140,SOP-LU-001,9,Manual Underwriting Review,R.Das,2026-06-13 19:54:00,30,23,False,None,High
2098,LN-2026140,SOP-LU-001,11,Document Stipulation Collection,M.Khan,2026-06-13 20:28:00,20,16,False,None,Low
2099,LN-2026140,SOP-LU-001,12,Final Compliance Sign-off,J.Pillai,2026-06-13 20:51:00,15,17,True,Tool Substitution,High
2100,LN-2026140,SOP-LU-001,13,Final Approval & Booking,N.Bose,2026-06-13 21:14:00,10,9,True,Documentation Missing,Medium
2101,LN-2026140,SOP-LU-001,14,Disbursement Instruction,R.Das,2026-06-13 21:27:00,10,10,True,Tool Substitution,Medium
2102,LN-2026140,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-06-13 21:36:00,5,4,False,None,Low
2103,LN-2026141,SOP-LU-001,1,Application Intake,M.Khan,2026-06-09 02:09:00,10,7,False,None,Low
2104,LN-2026141,SOP-LU-001,2,KYC & Identity Verification,V.Reddy,2026-06-09 02:32:00,20,19,False,None,High
2105,LN-2026141,SOP-LU-001,3,Credit Bureau Pull,S.Iyer,2026-06-09 02:48:00,15,10,False,None,Medium
2106,LN-2026141,SOP-LU-001,4,Income & Employment Verification,T.Sharma,2026-06-09 03:30:00,25,25,False,None,Medium
2107,LN-2026141,SOP-LU-001,5,Debt-to-Income Calculation,J.Pillai,2026-06-09 03:55:00,10,9,False,None,Medium
2108,LN-2026141,SOP-LU-001,6,Collateral Valuation,K.Menon,2026-06-09 04:59:00,45,45,False,None,High
2109,LN-2026141,SOP-LU-001,7,Fraud Risk Screening,P.Nair,2026-06-09 05:22:00,15,19,True,Extra Manual Step Added,High
2110,LN-2026141,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-06-09 05:28:00,5,4,False,None,Medium
2111,LN-2026141,SOP-LU-001,9,Manual Underwriting Review,J.Pillai,2026-06-09 05:59:00,30,30,False,None,High
2112,LN-2026141,SOP-LU-001,10,Conditional Approval Decision,R.Das,2026-06-09 06:14:00,15,14,False,None,Medium
2113,LN-2026141,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-06-09 06:48:00,20,16,False,None,Low
2114,LN-2026141,SOP-LU-001,12,Final Compliance Sign-off,N.Bose,2026-06-09 07:16:00,15,17,False,None,High
2115,LN-2026141,SOP-LU-001,13,Final Approval & Booking,M.Khan,2026-06-09 07:37:00,10,11,False,None,Medium
2116,LN-2026141,SOP-LU-001,14,Disbursement Instruction,A.Rao,2026-06-09 07:57:00,10,11,True,Tool Substitution,Medium
2117,LN-2026141,SOP-LU-001,15,Post-Disbursement Audit Tagging,R.Das,2026-06-09 08:18:00,5,5,True,Order Swapped,Low
2118,LN-2026142,SOP-LU-001,1,Application Intake,M.Khan,2026-06-03 09:28:00,10,10,True,Order Swapped,Low
2119,LN-2026142,SOP-LU-001,2,KYC & Identity Verification,V.Reddy,2026-06-03 10:04:00,20,23,True,Step Skipped,High
2120,LN-2026142,SOP-LU-001,3,Credit Bureau Pull,A.Rao,2026-06-03 10:34:00,15,13,False,None,Medium
2121,LN-2026142,SOP-LU-001,4,Income & Employment Verification,N.Bose,2026-06-03 11:16:00,25,32,False,None,Medium
2122,LN-2026142,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-06-03 11:42:00,10,9,False,None,Medium
2123,LN-2026142,SOP-LU-001,6,Collateral Valuation,S.Iyer,2026-06-03 12:46:00,45,46,True,Documentation Missing,High
2124,LN-2026142,SOP-LU-001,7,Fraud Risk Screening,R.Das,2026-06-03 13:41:00,15,47,True,Duration Overrun,High
2125,LN-2026142,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-06-03 13:50:00,5,5,True,Approval Bypassed,Medium
2126,LN-2026142,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-06-03 14:30:00,30,26,False,None,High
2127,LN-2026142,SOP-LU-001,10,Conditional Approval Decision,S.Iyer,2026-06-03 15:01:00,15,17,True,Tool Substitution,Medium
2128,LN-2026142,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-06-03 15:29:00,20,19,True,Approval Bypassed,Low
2129,LN-2026142,SOP-LU-001,12,Final Compliance Sign-off,T.Sharma,2026-06-03 15:51:00,15,16,False,None,High
2130,LN-2026142,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-06-03 16:08:00,10,9,False,None,Medium
2131,LN-2026142,SOP-LU-001,14,Disbursement Instruction,N.Bose,2026-06-03 16:31:00,10,8,False,None,Medium
2132,LN-2026142,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-06-03 16:42:00,5,4,False,None,Low
2133,LN-2026143,SOP-LU-001,1,Application Intake,S.Iyer,2026-05-04 10:11:00,10,8,False,None,Low
2134,LN-2026143,SOP-LU-001,2,KYC & Identity Verification,V.Reddy,2026-05-04 10:41:00,20,19,False,None,High
2135,LN-2026143,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-05-04 11:04:00,15,14,False,None,Medium
2136,LN-2026143,SOP-LU-001,4,Income & Employment Verification,N.Bose,2026-05-04 11:42:00,25,28,False,None,Medium
2137,LN-2026143,SOP-LU-001,5,Debt-to-Income Calculation,T.Sharma,2026-05-04 12:08:00,10,9,False,None,Medium
2138,LN-2026143,SOP-LU-001,6,Collateral Valuation,P.Nair,2026-05-04 12:56:00,45,42,False,None,High
2139,LN-2026143,SOP-LU-001,7,Fraud Risk Screening,V.Reddy,2026-05-04 13:22:00,15,12,False,None,High
2140,LN-2026143,SOP-LU-001,8,Automated Credit Scoring,M.Khan,2026-05-04 13:29:00,5,4,False,None,Medium
2141,LN-2026143,SOP-LU-001,9,Manual Underwriting Review,R.Das,2026-05-04 14:06:00,30,25,False,None,High
2142,LN-2026143,SOP-LU-001,10,Conditional Approval Decision,S.Iyer,2026-05-04 14:23:00,15,15,True,Documentation Missing,Medium
2143,LN-2026143,SOP-LU-001,11,Document Stipulation Collection,V.Reddy,2026-05-04 14:48:00,20,20,False,None,Low
2144,LN-2026143,SOP-LU-001,12,Final Compliance Sign-off,V.Reddy,2026-05-04 15:06:00,15,17,False,None,High
2145,LN-2026143,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-05-04 15:23:00,10,9,False,None,Medium
2146,LN-2026143,SOP-LU-001,14,Disbursement Instruction,M.Khan,2026-05-04 15:49:00,10,10,False,None,Medium
2147,LN-2026143,SOP-LU-001,15,Post-Disbursement Audit Tagging,J.Pillai,2026-05-04 16:00:00,5,4,False,None,Low
2148,LN-2026144,SOP-LU-001,1,Application Intake,M.Khan,2026-07-29 19:25:00,10,10,True,Documentation Missing,Low
2149,LN-2026144,SOP-LU-001,2,KYC & Identity Verification,S.Iyer,2026-07-29 20:02:00,20,18,False,None,High
2150,LN-2026144,SOP-LU-001,3,Credit Bureau Pull,M.Khan,2026-07-29 20:22:00,15,18,False,None,Medium
2151,LN-2026144,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-07-29 20:50:00,25,23,False,None,Medium
2152,LN-2026144,SOP-LU-001,5,Debt-to-Income Calculation,M.Khan,2026-07-29 21:10:00,10,8,False,None,Medium
2153,LN-2026144,SOP-LU-001,6,Collateral Valuation,N.Bose,2026-07-29 22:00:00,45,49,False,None,High
2154,LN-2026144,SOP-LU-001,7,Fraud Risk Screening,J.Pillai,2026-07-29 22:31:00,15,16,False,None,High
2155,LN-2026144,SOP-LU-001,9,Manual Underwriting Review,R.Das,2026-07-29 23:15:00,30,26,False,None,High
2156,LN-2026144,SOP-LU-001,8,Automated Credit Scoring,N.Bose,2026-07-29 23:26:00,5,5,False,None,Medium
2157,LN-2026144,SOP-LU-001,10,Conditional Approval Decision,M.Khan,2026-07-29 23:52:00,15,13,False,None,Medium
2158,LN-2026144,SOP-LU-001,11,Document Stipulation Collection,S.Iyer,2026-07-30 00:18:00,20,19,True,Step Skipped,Low
2159,LN-2026144,SOP-LU-001,12,Final Compliance Sign-off,V.Reddy,2026-07-30 00:40:00,15,17,True,Step Skipped,High
2160,LN-2026144,SOP-LU-001,13,Final Approval & Booking,R.Das,2026-07-30 00:53:00,10,11,False,None,Medium
2161,LN-2026144,SOP-LU-001,14,Disbursement Instruction,V.Reddy,2026-07-30 01:08:00,10,9,False,None,Medium
2162,LN-2026144,SOP-LU-001,15,Post-Disbursement Audit Tagging,S.Iyer,2026-07-30 01:29:00,5,5,True,Step Skipped,Low
2163,LN-2026145,SOP-LU-001,1,Application Intake,S.Iyer,2026-06-26 13:15:00,10,12,False,None,Low
2164,LN-2026145,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-06-26 13:36:00,20,19,False,None,High
2165,LN-2026145,SOP-LU-001,3,Credit Bureau Pull,A.Rao,2026-06-26 14:01:00,15,18,True,Order Swapped,Medium
2166,LN-2026145,SOP-LU-001,5,Debt-to-Income Calculation,T.Sharma,2026-06-26 14:10:00,10,6,False,None,Medium
2167,LN-2026145,SOP-LU-001,4,Income & Employment Verification,V.Reddy,2026-06-26 14:48:00,25,27,False,None,Medium
2168,LN-2026145,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-06-26 15:46:00,45,51,False,None,High
2169,LN-2026145,SOP-LU-001,7,Fraud Risk Screening,A.Rao,2026-06-26 16:07:00,15,15,False,None,High
2170,LN-2026145,SOP-LU-001,8,Automated Credit Scoring,S.Iyer,2026-06-26 16:19:00,5,5,False,None,Medium
2171,LN-2026145,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-06-26 16:58:00,30,35,True,Tool Substitution,High
2172,LN-2026145,SOP-LU-001,10,Conditional Approval Decision,S.Iyer,2026-06-26 17:52:00,15,37,True,Duration Overrun,Medium
2173,LN-2026145,SOP-LU-001,11,Document Stipulation Collection,R.Das,2026-06-26 18:28:00,20,21,True,Tool Substitution,Low
2174,LN-2026145,SOP-LU-001,12,Final Compliance Sign-off,A.Rao,2026-06-26 18:52:00,15,14,False,None,High
2175,LN-2026145,SOP-LU-001,13,Final Approval & Booking,P.Nair,2026-06-26 19:19:00,10,11,True,Tool Substitution,Medium
2176,LN-2026145,SOP-LU-001,14,Disbursement Instruction,V.Reddy,2026-06-26 19:38:00,10,10,False,None,Medium
2177,LN-2026146,SOP-LU-001,1,Application Intake,K.Menon,2026-07-26 15:28:00,10,11,True,Approval Bypassed,Low
2178,LN-2026146,SOP-LU-001,2,KYC & Identity Verification,P.Nair,2026-07-26 16:00:00,20,18,False,None,High
2179,LN-2026146,SOP-LU-001,3,Credit Bureau Pull,R.Das,2026-07-26 16:14:00,15,10,False,None,Medium
2180,LN-2026146,SOP-LU-001,4,Income & Employment Verification,S.Iyer,2026-07-26 16:48:00,25,16,False,None,Medium
2181,LN-2026146,SOP-LU-001,5,Debt-to-Income Calculation,A.Rao,2026-07-26 16:58:00,10,9,False,None,Medium
2182,LN-2026146,SOP-LU-001,6,Collateral Valuation,N.Bose,2026-07-26 17:59:00,45,50,False,None,High
2183,LN-2026146,SOP-LU-001,7,Fraud Risk Screening,R.Das,2026-07-26 18:25:00,15,15,False,None,High
2184,LN-2026146,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-07-26 18:35:00,5,4,False,None,Medium
2185,LN-2026146,SOP-LU-001,9,Manual Underwriting Review,P.Nair,2026-07-26 19:19:00,30,30,True,Step Skipped,High
2186,LN-2026146,SOP-LU-001,10,Conditional Approval Decision,P.Nair,2026-07-26 19:31:00,15,11,False,None,Medium
2187,LN-2026146,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-07-26 19:59:00,20,19,False,None,Low
2188,LN-2026146,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-07-26 20:17:00,15,14,True,Tool Substitution,High
2189,LN-2026146,SOP-LU-001,13,Final Approval & Booking,M.Khan,2026-07-26 20:37:00,10,10,False,None,Medium
2190,LN-2026146,SOP-LU-001,14,Disbursement Instruction,A.Rao,2026-07-26 21:02:00,10,12,False,None,Medium
2191,LN-2026146,SOP-LU-001,15,Post-Disbursement Audit Tagging,J.Pillai,2026-07-26 21:12:00,5,5,False,None,Low
2192,LN-2026147,SOP-LU-001,1,Application Intake,T.Sharma,2026-05-24 04:28:00,10,10,False,None,Low
2193,LN-2026147,SOP-LU-001,2,KYC & Identity Verification,P.Nair,2026-05-24 04:52:00,20,20,False,None,High
2194,LN-2026147,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-05-24 05:24:00,15,14,True,Step Skipped,Medium
2195,LN-2026147,SOP-LU-001,4,Income & Employment Verification,A.Rao,2026-05-24 06:14:00,25,35,False,None,Medium
2196,LN-2026147,SOP-LU-001,5,Debt-to-Income Calculation,S.Iyer,2026-05-24 06:35:00,10,10,True,Approval Bypassed,Medium
2197,LN-2026147,SOP-LU-001,6,Collateral Valuation,K.Menon,2026-05-24 07:34:00,45,44,False,None,High
2198,LN-2026147,SOP-LU-001,7,Fraud Risk Screening,T.Sharma,2026-05-24 07:53:00,15,14,True,Order Swapped,High
2199,LN-2026147,SOP-LU-001,8,Automated Credit Scoring,T.Sharma,2026-05-24 08:13:00,5,6,False,None,Medium
2200,LN-2026147,SOP-LU-001,9,Manual Underwriting Review,V.Reddy,2026-05-24 08:59:00,30,29,False,None,High
2201,LN-2026147,SOP-LU-001,10,Conditional Approval Decision,A.Rao,2026-05-24 09:14:00,15,13,False,None,Medium
2202,LN-2026147,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-05-24 09:26:00,20,11,False,None,Low
2203,LN-2026147,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-05-24 09:42:00,15,15,False,None,High
2204,LN-2026147,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-05-24 10:05:00,10,11,False,None,Medium
2205,LN-2026147,SOP-LU-001,14,Disbursement Instruction,N.Bose,2026-05-24 10:25:00,10,9,False,None,Medium
2206,LN-2026147,SOP-LU-001,15,Post-Disbursement Audit Tagging,V.Reddy,2026-05-24 10:47:00,5,5,False,None,Low
2207,LN-2026148,SOP-LU-001,1,Application Intake,V.Reddy,2026-05-24 14:24:00,10,10,False,None,Low
2208,LN-2026148,SOP-LU-001,2,KYC & Identity Verification,J.Pillai,2026-05-24 15:01:00,20,23,False,None,High
2209,LN-2026148,SOP-LU-001,3,Credit Bureau Pull,N.Bose,2026-05-24 15:15:00,15,13,False,None,Medium
2210,LN-2026148,SOP-LU-001,4,Income & Employment Verification,S.Iyer,2026-05-24 15:57:00,25,25,True,Documentation Missing,Medium
2211,LN-2026148,SOP-LU-001,5,Debt-to-Income Calculation,R.Das,2026-05-24 16:16:00,10,12,False,None,Medium
2212,LN-2026148,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-05-24 16:54:00,45,32,False,None,High
2213,LN-2026148,SOP-LU-001,7,Fraud Risk Screening,N.Bose,2026-05-24 17:15:00,15,12,True,Approval Bypassed,High
2214,LN-2026148,SOP-LU-001,8,Automated Credit Scoring,S.Iyer,2026-05-24 17:34:00,5,5,False,None,Medium
2215,LN-2026148,SOP-LU-001,9,Manual Underwriting Review,J.Pillai,2026-05-24 18:04:00,30,23,False,None,High
2216,LN-2026148,SOP-LU-001,10,Conditional Approval Decision,J.Pillai,2026-05-24 18:20:00,15,15,False,None,Medium
2217,LN-2026148,SOP-LU-001,11,Document Stipulation Collection,K.Menon,2026-05-24 18:42:00,20,19,True,Approval Bypassed,Low
2218,LN-2026148,SOP-LU-001,12,Final Compliance Sign-off,N.Bose,2026-05-24 19:04:00,15,18,False,None,High
